time,Display&DV360_impression,Google_Search_impression,Meta_Ads_impression,Newspaper_impression,OOH_impression,Radio_impression,TikTok_Ads_impression,TV_&_Offline_impression,YouTube_Ads_impression,Display&DV360_spend,Google_Search_spend,Meta_Ads_spend,Newspaper_spend,OOH_spend,Radio_spend,TikTok_Ads_spend,TV_&_Offline_spend,YouTube_Ads_spend,GQV,conversions
2022-06-09,6434,9941.6,5405.5,2222.9,22126.2,18668.1,5946.1,22401.7,7399.1,45.8,72.9,52.1,16.5,172.4,145.5,45.8,72.9,52.1,-5725.3,129878.5
2022-06-10,32026.9,49486.8,26907.4,11065.1,110138.6,92925,29598.1,111510,36830.9,228.1,362.9,259.4,82.2,858.3,724.1,228.1,362.9,259.4,-28498.9,646502.6
2022-06-11,2240.8,3462.4,1882.6,774.2,7706.1,6501.7,2070.9,7802,2577,16,25.4,18.2,5.8,60.1,50.7,16,25.4,18.2,-1994,45233.9
2022-06-12,48504.4,74947.3,40751,16758,166803.9,140734.1,44826.1,168880.9,55780.1,345.5,549.6,392.9,124.5,1299.9,1096.6,345.5,549.6,392.9,-43161.4,979122.6
2022-06-13,34493.1,53297.4,28979.3,11917.1,118619.6,100080.5,31877.3,120096.6,39667,245.7,390.8,279.4,88.6,924.4,779.8,245.7,390.8,279.4,-30693.4,696285.2
2022-06-14,28221.6,43607,23710.4,9750.4,97052.4,81884.1,26081.4,98260.9,32454.8,201,319.8,228.6,72.5,756.3,638,201,319.8,228.6,-25112.8,569687.9
2022-06-15,3247.6,10027.1,6188.9,962.6,12471.3,9431.8,6807.8,11318.1,3734.7,23.1,73.5,59.7,7153.2,97.2,73.5,23.1,73.5,59.7,4408.9,103601.2
2022-06-16,22316.3,68903.4,42528.3,6614.9,85698.8,64812.2,46781.1,77774.6,25663.8,158.9,505.2,410,49154.5,667.8,505,158.9,505.2,410,30296.3,711914.7
2022-06-17,25526.4,78814.7,48645.7,7566.4,98026,74135,53510.3,88962,29355.3,181.8,577.9,469,56225,763.9,577.7,181.8,577.9,469,34654.2,814319.1
2022-06-18,40065.3,123704.6,76352.5,11875.9,153858.1,116359.6,83987.7,139631.5,46075,285.4,907.1,736.1,88248.8,1199,906.7,285.4,907.1,736.1,54391.9,1278125.5
2022-06-19,16242.5,50149.9,30953.3,4814.5,62374.1,47172.2,34048.7,56606.7,18678.8,115.7,367.7,298.4,35776.1,486.1,367.6,115.7,367.7,298.4,22050.5,518152.7
2022-06-20,8798.8,27167,16767.9,2608.1,33789.1,25554,18444.7,30664.8,10118.6,62.7,199.2,161.7,19380.5,263.3,199.1,62.7,199.2,161.7,11945.1,280691.9
2022-06-21,7199,22227.6,13719.2,2133.9,27645.6,20907.8,15091.1,25089.4,8278.9,51.3,163,132.3,15856.8,215.4,162.9,51.3,163,132.3,9773.3,229657
2022-06-22,24567.2,28579.5,13608.2,11240.9,75222.6,45902.9,14969.1,55083.5,28252.3,175,209.6,131.2,83.5,586.2,357.7,175,209.6,131.2,13280.4,344501.6
2022-06-23,18540.5,21568.5,10269.9,8483.3,56769.4,34642.3,11296.9,41570.7,21321.6,132.1,158.2,99,63,442.4,269.9,132.1,158.2,99,10022.5,259990.4
2022-06-24,78091.1,90844.6,43256.1,35731,239107.7,145910.2,47581.7,175092.2,89804.7,556.2,666.1,417,265.5,1863.3,1136.9,556.2,666.1,417,42214,1095056.2
2022-06-25,18442,21453.8,10215.4,8438.2,56467.6,34458.1,11236.9,41349.8,21208.3,131.3,157.3,98.5,62.7,440,268.5,131.3,157.3,98.5,9969.2,258608.4
2022-06-26,50310.1,58526.6,27867.7,23019.7,154045,94002.6,30654.5,112803.1,57856.6,358.3,429.2,268.7,171.1,1200.4,732.5,358.3,429.2,268.7,27196.3,705489.5
2022-06-27,35604.6,41419.4,19722,16291.1,109017.9,66525.8,21694.2,79831,40945.2,253.6,303.7,190.1,121.1,849.6,518.4,253.6,303.7,190.1,19246.9,499276.1
2022-06-28,29131,33888.6,16136.2,13329.1,89196.5,54430.2,17749.8,65316.2,33500.7,207.5,248.5,155.6,99,695.1,424.1,207.5,248.5,155.6,15747.5,408498.7
2022-06-29,63490.9,64850.3,25369.4,12114.7,131077.3,92312.5,27906.4,110775,73014.6,452.2,475.5,244.6,90023.6,1021.5,719.3,452.2,475.5,244.6,54710.3,800087.5
2022-06-30,37620.4,38425.9,15032.2,7178.4,77667.5,54698.2,16535.4,65637.8,43263.5,267.9,281.8,144.9,53341.9,605.3,426.2,267.9,281.8,144.9,32417.6,474077.8
2022-07-01,46403.9,47397.5,18541.9,8854.3,95801.1,67468.9,20396.1,80962.7,53364.5,330.5,347.6,178.8,65796,746.6,525.7,330.5,347.6,178.8,39986.4,584763.9
2022-07-02,66761.5,68190.9,26676.3,12738.8,137829.3,97067.7,29343.9,116481.3,76775.7,475.5,500,257.2,94660.9,1074.1,756.3,475.5,500,257.2,57528.6,841301.6
2022-07-03,74250,75839.8,29668.5,14167.7,153289.4,107955.7,32635.4,129546.8,85387.5,528.8,556.1,286,105278.9,1194.6,841.2,528.8,556.1,286,63981.5,935669.2
2022-07-04,24103.8,24619.9,9631.3,4599.3,49762.4,35045.7,10594.4,42054.8,27719.4,171.7,180.5,92.9,34176.7,387.8,273.1,171.7,180.5,92.9,20770.3,303746.7
2022-07-05,19721.3,20143.6,7880.2,3763,40714.7,28673.8,8668.2,34408.5,22679.5,140.5,147.7,76,27962.8,317.3,223.4,140.5,147.7,76,16993.9,248520.1
2022-07-06,4466.1,19664.7,10223.3,1484,41314.9,22157.2,11245.7,26588.6,5136,31808.5,144.2,98565.5,11027.6,322,172.6,31808.5,144.2,98565.5,-43654.4,453747.9
2022-07-07,10118.6,44553.5,23162.6,3362.3,93605.5,50200.6,25478.9,60240.8,11636.4,72067.2,326.7,223316.1,24984.7,729.5,391.2,72067.2,326.7,223316.1,-98906,1028039
2022-07-08,3160.8,13917.4,7235.4,1050.3,29239.9,15681.4,7958.9,18817.7,3634.9,22511.9,102.1,69758.2,7804.6,227.9,122.2,22511.9,102.1,69758.2,-30895.7,321132.9
2022-07-09,1026,4517.8,2348.7,340.9,9491.7,5090.4,2583.6,6108.5,1179.9,7307.7,33.1,22644.5,2533.5,74,39.7,7307.7,33.1,22644.5,-10029.2,104244.5
2022-07-10,10324.9,45461.5,23634.7,3430.8,95513.3,51223.8,25998.2,61468.5,11873.6,73536,333.4,227867.6,25494,744.3,399.1,73536,333.4,227867.6,-100921.8,1048991.8
2022-07-11,6492.5,28587.1,14861.9,2157.3,60060.5,32210.5,16348.1,38652.6,7466.3,46240.8,209.6,143287.4,16031.1,468,251,46240.8,209.6,143287.4,-63461.5,659625.8
2022-07-12,5312,23389.4,12159.8,1765.1,49140.4,26354,13375.7,31624.8,6108.8,37833.4,171.5,117235.2,13116.3,382.9,205.3,37833.4,171.5,117235.2,-51923.1,539693.8
2022-07-13,5397.5,11810.4,24131.4,1272.2,74212.8,40844.1,26544.6,49012.9,6207.2,38442.5,86602.4,232.7,94534.7,578.3,318.3,38442.5,86602.4,232.7,-54623.1,704865.1
2022-07-14,2540.2,5558.2,11356.8,598.7,34926.2,19222.2,12492.5,23066.6,2921.2,18091.9,40757.1,109.5,44490.2,272.2,149.8,18091.9,40757.1,109.5,-25706.9,331725.7
2022-07-15,5283.4,11560.8,23621.4,1245.3,72644.2,39980.8,25983.5,47977,6076,37629.9,84771.9,227.7,92536.6,566.1,311.5,37629.9,84771.9,227.7,-53468.6,689967
2022-07-16,3813.9,8345.3,17051.5,898.9,52439.3,28860.8,18756.6,34632.9,4386,27163.7,61193.9,164.4,66798.9,408.7,224.9,27163.7,61193.9,164.4,-38597.1,498063
2022-07-17,7753.9,16966.4,34666.4,1827.6,106611.6,58675.3,38133.1,70410.3,8917,55225.2,124410.1,334.2,135805.4,830.8,457.2,55225.2,124410.1,334.2,-78469.8,1012585.9
2022-07-18,3872.2,8472.7,17311.8,912.7,53239.9,29301.4,19042.9,35161.6,4453,27578.4,62128.1,166.9,67818.7,414.9,228.3,27578.4,62128.1,166.9,-39186.3,505666.7
2022-07-19,3168.1,6932.2,14164.2,746.7,43559.9,23973.8,15580.6,28768.6,3643.4,22564.2,50832.1,136.6,55488,339.5,186.8,22564.2,50832.1,136.6,-32061.6,413727.3
2022-07-20,25529.2,14871.7,40380.2,13423.2,54043.3,43794.4,44418.2,52553.3,29358.6,181.8,109,389.3,99.7,421.2,341.2,181.8,109,389.3,-54160.4,473841
2022-07-21,32466.5,18912.9,51353.1,17070.8,68729,55695.1,56488.4,66834.1,37336.5,231.2,138.7,495.1,126.9,535.6,434,231.2,138.7,495.1,-68877.9,602602.6
2022-07-22,47372.8,27596.3,74930.6,24908.5,100284.4,81266.2,82423.7,97519.5,54478.7,337.4,202.4,722.4,185.1,781.5,633.2,337.4,202.4,722.4,-100501.6,879273.8
2022-07-23,56561.1,32948.9,89464.1,29739.7,119735.4,97028.5,98410.5,116434.2,65045.3,402.8,241.6,862.5,221,933.1,756,402.8,241.6,862.5,-119994.8,1049816.6
2022-07-24,55190.1,32150.2,87295.5,29018.8,116833,94676.5,96025,113611.9,63468.6,393.1,235.7,841.6,215.6,910.5,737.7,393.1,235.7,841.6,-117086.1,1024368.8
2022-07-25,1963.5,1143.8,3105.7,1032.4,4156.6,3368.3,3416.3,4042,2258,14,8.4,29.9,7.7,32.4,26.2,14,8.4,29.9,-4165.6,36444.4
2022-07-26,1606.5,935.9,2541.1,844.7,3400.9,2755.9,2795.2,3307.1,1847.5,11.4,6.9,24.5,6.3,26.5,21.5,11.4,6.9,24.5,-3408.2,29818.1
2022-07-27,48210.4,66911.8,65198.3,52360.7,166764.5,100572.3,71718.1,120686.8,55441.9,343.4,490.6,628.6,389.1,1299.6,783.7,343.4,490.6,628.6,-37482.5,1010358.8
2022-07-28,6788.7,9422.2,9180.9,7373.2,23483,14162.1,10099,16994.5,7807.1,48.4,69.1,88.5,54.8,183,110.3,48.4,69.1,88.5,-5278.1,142273.8
2022-07-29,8775.2,12179.2,11867.3,9530.6,30354.3,18306.1,13054.1,21967.3,10091.5,62.5,89.3,114.4,70.8,236.5,142.6,62.5,89.3,114.4,-6822.5,183904.5
2022-07-30,36662.5,50884.3,49581.2,39818.7,126819.3,76482.1,54539.4,91778.6,42161.8,261.1,373.1,478,295.9,988.3,595.9,261.1,373.1,478,-28504.3,768346.5
2022-07-31,35415,49152.9,47894.1,38463.8,122503.9,73879.6,52683.6,88655.6,40727.2,252.2,360.4,461.8,285.8,954.7,575.7,252.2,360.4,461.8,-27534.3,742201.8
2022-08-01,20877.8,28976.5,28234.5,22675.1,72218.3,43553.4,31057.9,52264.1,24009.4,148.7,212.5,272.2,168.5,562.8,339.4,148.7,212.5,272.2,-16232,437541.7
2022-08-02,17081.8,23708.1,23100.9,18552.4,59087.7,35634.6,25411,42761.5,19644.1,121.7,173.8,222.7,137.9,460.5,277.7,121.7,173.8,222.7,-13280.7,357988.7
2022-08-03,5669.3,23521.7,5875.8,6688.5,46676.7,15509.2,6463.4,18611,6519.7,40378.2,172.5,56.6,49701.4,363.7,120.8,40378.2,172.5,56.6,6009.4,159566.5
2022-08-04,31608.2,131140.6,32759.3,37290.2,260237.1,86468.3,36035.3,103762,36349.4,225120.9,961.6,315.8,277100.8,2028,673.8,225120.9,961.6,315.8,33504.1,889632.8
2022-08-05,18045.4,74869.5,18702.6,21289.4,148572,49365.7,20572.9,59238.8,20752.2,128523.8,549,180.3,158199.6,1157.8,384.7,128523.8,549,180.3,19127.8,507900.4
2022-08-06,52562.5,218078.9,54476.8,62011.4,432758.7,143791.6,59924.5,172550,60446.9,374362.4,1599.1,525.2,460801.8,3372.4,1120.4,374362.4,1599.1,525.2,55715.2,1479405.6
2022-08-07,3576.3,14837.9,3706.6,4219.2,29444.6,9783.5,4077.2,11740.2,4112.8,25471.3,108.8,35.7,31352.6,229.5,76.2,25471.3,108.8,35.7,3790.8,100657.7
2022-08-08,10904.2,45240.7,11301.3,12864.3,89776.3,29829.7,12431.4,35795.7,12539.8,77661.9,331.7,109,95593.9,699.6,232.4,77661.9,331.7,109,11558.2,306904.5
2022-08-09,8921.6,37015.1,9246.5,10525.4,73453.3,24406.2,10171.2,29287.4,10259.8,63541.6,271.4,89.1,78213.2,572.4,190.2,63541.6,271.4,89.1,9456.7,251103.7
2022-08-10,7987,12416.2,10824.1,347.4,51358.5,19783.5,11906.6,23740.2,9185,56.9,91,104.4,25812.5,400.2,154.2,56.9,91,104.4,-13091.3,362505.5
2022-08-11,23407.3,36387.9,31722.1,1018,150515.5,57979,34894.3,69574.8,26918.4,166.7,266.8,305.8,75648.2,1172.9,451.8,166.7,266.8,305.8,-38366.3,1062388.2
2022-08-12,17006.1,26436.9,23047.1,739.6,109354.3,42123.6,25351.8,50548.4,19557,121.1,193.9,222.2,54960.9,852.2,328.2,121.1,193.9,222.2,-27874.3,771859.1
2022-08-13,22646.4,35205,30690.9,984.9,145622.7,56094.3,33760,67313.2,26043.3,161.3,258.1,295.9,73189.2,1134.8,437.1,161.3,258.1,295.9,-37119.1,1027853.6
2022-08-14,12491.8,19419.1,16929.2,543.3,80325.7,30941.7,18622.1,37130.1,14365.5,89,142.4,163.2,40371.3,626,241.1,89,142.4,163.2,-20475,566965.5
2022-08-15,8375.7,13020.5,11351,364.3,53858.4,20746.4,12486.1,24895.7,9632.1,59.7,95.5,109.4,27068.9,419.7,161.7,59.7,95.5,109.4,-13728.5,380150.4
2022-08-16,6852.9,10653.2,9287.2,298,44066,16974.3,10215.9,20369.2,7880.8,48.8,78.1,89.5,22147.3,343.4,132.3,48.8,78.1,89.5,-11232.4,311032.2
2022-08-17,19465.3,41806.7,43223.1,911.4,107094.4,61780.6,47545.5,74136.7,22385,138.6,306.6,416.7,6772.4,834.6,481.4,138.6,306.6,416.7,1569.1,536967
2022-08-18,30765.7,66077.3,68316.1,1440.5,169267.3,97646.9,75147.7,117176.3,35380.5,219.1,484.5,658.7,10704.1,1319.1,760.9,219.1,484.5,658.7,2480,848699.6
2022-08-19,17252.7,37054.8,38310.2,807.8,94921.5,54758.3,42141.2,65710,19840.7,122.9,271.7,369.4,6002.7,739.7,426.7,122.9,271.7,369.4,1390.8,475932.6
2022-08-20,30714.3,65966.9,68201.9,1438.1,168984.4,97483.7,75022.1,116980.5,35321.4,218.8,483.7,657.6,10686.3,1316.9,759.6,218.8,483.7,657.6,2475.9,847281
2022-08-21,10481.6,22512.1,23274.8,490.8,57668.2,33267.6,25602.3,39921.1,12053.9,74.7,165.1,224.4,3646.8,449.4,259.2,74.7,165.1,224.4,844.9,289145.8
2022-08-22,12493.6,26833.2,27742.3,585,68737.5,39653.3,30516.6,47583.9,14367.6,89,196.8,267.5,4346.8,535.7,309,89,196.8,267.5,1007.1,344646.8
2022-08-23,10222,21954.5,22698.3,478.6,56239.7,32443.6,24968.1,38932.3,11755.3,72.8,161,218.8,3556.5,438.3,252.8,72.8,161,218.8,824,281983.8
2022-08-24,96042.2,83510,72273.2,79074.2,238851.9,128494.9,79500.5,154193.9,110448.5,684,612.4,696.8,587.6,1861.3,1001.2,684,612.4,696.8,72445.4,652809.3
2022-08-25,80096.1,69644.7,60273.5,65945.4,199194.8,107160.6,66300.9,128592.7,92110.5,570.5,510.7,581.1,490,1552.3,835,570.5,510.7,581.1,60417.2,544422
2022-08-26,54115.8,47054.4,40722.9,44555,134583,72401.5,44795.2,86881.8,62233.1,385.4,345,392.6,331.1,1048.8,564.1,385.4,345,392.6,40820,367830.7
2022-08-27,151775.7,131971,114213.4,124961.1,377458,203060.7,125634.8,243672.8,174542,1081,967.7,1101.2,928.6,2941.5,1582.2,1081,967.7,1101.2,114485.6,1031635.7
2022-08-28,45022.9,39148,33880.4,37068.6,111969.5,60236.1,37268.4,72283.4,51776.3,320.7,287.1,326.6,275.5,872.6,469.4,320.7,287.1,326.6,33961.1,306025.4
2022-08-29,65007.8,56525.2,48919.3,53522.7,161671,86974,53811.3,104368.8,74759,463,414.5,471.6,397.7,1259.9,677.7,463,414.5,471.6,49035.9,441865.2
2022-08-30,53188.2,46247.9,40024.9,43791.3,132276.3,71160.5,44027.4,85392.6,61166.4,378.8,339.1,385.9,325.4,1030.8,554.5,378.8,339.1,385.9,40120.3,361526
2022-08-31,3970.4,9633.6,10103.7,841,22351.3,11023,11114.1,13227.6,4566,28278.3,70.6,97.4,6249.5,174.2,85.9,28278.3,70.6,97.4,-8719.7,192836.6
2022-09-01,13280.4,32222.5,33795.1,2813,74761.1,36870,37174.6,44244,15272.4,94585.8,236.3,325.8,20903.4,582.6,287.3,94585.8,236.3,325.8,-29165.8,645004.4
2022-09-02,33239,80648.9,84584.8,7040.7,187117.6,92280.9,93043.3,110737,38224.9,236736.3,591.4,815.5,52318.7,1458.2,719,236736.3,591.4,815.5,-72998.4,1614364.2
2022-09-03,13588,32969.1,34578.1,2878.2,76493.2,37724.2,38035.9,45269,15626.2,96777.2,241.8,333.4,21387.7,596.1,293.9,96777.2,241.8,333.4,-29841.6,659948.1
2022-09-04,15007.9,36414.2,38191.3,3179,84486.3,41666.1,42010.4,49999.4,17259.1,106889.9,267,368.2,23622.6,658.4,324.7,106889.9,267,368.2,-32959.8,728908.9
2022-09-05,6303.7,15294.8,16041.2,1335.2,35486.1,17500.7,17645.3,21000.9,7249.2,44896.2,112.2,154.7,9922,276.5,136.4,44896.2,112.2,154.7,-13843.9,306158.1
2022-09-06,5157.5,12513.9,13124.6,1092.5,29034.1,14318.8,14437.1,17182.5,5931.2,36733.2,91.8,126.5,8118,226.3,111.6,36733.2,91.8,126.5,-11326.8,250493
2022-09-07,5462.8,77944.1,83233.6,56419.7,277834.9,161182,91556.9,193418.4,6282.2,38907.1,571.5,802.5,419.3,2165.1,1255.9,38907.1,571.5,802.5,-77989.6,1231131.3
2022-09-08,1788.1,25513,27244.4,18467.6,90942.2,52758.8,29968.8,63310.6,2056.3,12735.2,187.1,262.7,137.2,708.7,411.1,12735.2,187.1,262.7,-25527.9,402979.6
2022-09-09,3878.1,55333.3,59088.3,40052.9,197237.6,114424.6,64997.1,137309.6,4459.8,27620.5,405.7,569.7,297.6,1537,891.6,27620.5,405.7,569.7,-55365.6,873991.6
2022-09-10,284.7,4062.8,4338.5,2940.9,14482,8401.6,4772.4,10081.9,327.5,2028,29.8,41.8,21.9,112.9,65.5,2028,29.8,41.8,-4065.2,64172.2
2022-09-11,5350.6,76343.4,81524.2,55261.1,272129.1,157871.9,89676.6,189446.3,6153.2,38108,559.8,786,410.6,2120.7,1230.1,38108,559.8,786,-76388,1205848
2022-09-12,761.2,10860.5,11597.5,7861.3,38712.5,22458.5,12757.2,26950.2,875.3,5421.2,79.6,111.8,58.4,301.7,175,5421.2,79.6,111.8,-10866.8,171541.5
2022-09-13,622.8,8885.8,9488.8,6432,31673.9,18375.2,10437.7,22050.2,716.2,4435.5,65.2,91.5,47.8,246.8,143.2,4435.5,65.2,91.5,-8891,140352.1
2022-09-14,59647.1,62411.7,50349.9,9298.6,214799.3,101794.9,55384.9,122153.9,68594.2,424.8,457.6,485.4,69097,1673.9,793.2,424.8,457.6,485.4,163255.2,1015416.1
2022-09-15,29774.4,31154.4,25133.5,4641.6,107222.7,50813.6,27646.8,60976.3,34240.6,212.1,228.4,242.3,34491.6,835.6,395.9,212.1,228.4,242.3,81493.1,506871.6
2022-09-16,44043.3,46084.6,37178.3,6866,158607.2,75165.1,40896.1,90198.1,50649.8,313.7,337.9,358.4,51021,1236,585.7,313.7,337.9,358.4,120547.2,749780.7
2022-09-17,19765.7,20681.8,16684.8,3081.3,71179.7,33732.6,18353.3,40479.1,22730.6,140.8,151.7,160.9,22897.2,554.7,262.8,140.8,151.7,160.9,54099.1,336486.1
2022-09-18,57844.6,60525.7,48828.4,9017.6,208308.2,98718.7,53711.2,118462.5,66521.3,412,443.8,470.8,67008.9,1623.3,769.2,412,443.8,470.8,158321.7,984730.9
2022-09-19,6961.4,7284,5876.3,1085.2,25069,11880.4,6463.9,14256.5,8005.6,49.6,53.4,56.7,8064.2,195.4,92.6,49.6,53.4,56.7,19053.4,118508.4
2022-09-20,5695.7,5959.7,4807.9,887.9,20511,9720.3,5288.7,11664.4,6550,40.6,43.7,46.4,6598,159.8,75.7,40.6,43.7,46.4,15589.1,96961.4
2022-09-21,4650.7,6394.1,5928.3,1451.4,14732.5,16116,6521.2,19339.2,5348.3,33.1,46.9,57.2,10784.9,114.8,125.6,33.1,46.9,57.2,-22610,118933.7
2022-09-22,30621.8,42101.4,39034.4,9556.3,97004.4,106113.9,42937.8,127336.6,35215.1,218.1,308.7,376.3,71012.1,755.9,826.8,218.1,308.7,376.3,-148872.4,783103.7
2022-09-23,51756.2,71158.8,65974.9,16151.8,163954.4,179351,72572.4,215221.2,59519.7,368.6,521.8,636.1,120022.9,1277.7,1397.5,368.6,521.8,636.1,-251620.4,1323582.5
2022-09-24,22506.2,30943.4,28689.2,7023.6,71295.5,77990.8,31558.1,93588.9,25882.1,160.3,226.9,276.6,52192,555.6,607.7,160.3,226.9,276.6,-109417.1,575559.8
2022-09-25,28917.2,39757.7,36861.4,9024.3,91604.3,100206.7,40547.5,120248.1,33254.7,206,291.5,355.4,67059,713.9,780.8,206,291.5,355.4,-140584.9,739509.9
2022-09-26,12727.9,17499.4,16224.6,3972.1,40319.7,44106.1,17847,52927.3,14637.1,90.7,128.3,156.4,29516.1,314.2,343.7,90.7,128.3,156.4,-61878.6,325496.1
2022-09-27,10413.8,14317.7,13274.7,3249.9,32988.9,36086.8,14602.1,43304.2,11975.8,74.2,105,128,24149.5,257.1,281.2,74.2,105,128,-50628,266315
2022-09-28,53211.1,87759,40899.8,25447.5,179373.2,91724.3,44989.8,110069.1,61192.8,379,643.5,394.3,189.1,1397.8,714.7,379,643.5,394.3,-34699.7,787304.4
2022-09-29,3494.4,5763.2,2685.9,1671.1,11779.5,6023.6,2954.5,7228.3,4018.5,24.9,42.3,25.9,12.4,91.8,46.9,24.9,42.3,25.9,-2278.7,51702.4
2022-09-30,55796.2,92022.4,42886.8,26683.7,188087.3,96180.3,47175.4,115416.3,64165.6,397.4,674.8,413.5,198.3,1465.7,749.4,397.4,674.8,413.5,-36385.4,825552.2
2022-10-01,78107.8,128820,60036.2,37354,263299.1,134640.6,66039.8,161568.7,89823.9,556.3,944.6,578.8,277.6,2051.8,1049.1,556.3,944.6,578.8,-50935.2,1155671.5
2022-10-02,21244.1,35037,16328.9,10159.7,71613.2,36620.1,17961.8,43944.1,24430.7,151.3,256.9,157.4,75.5,558.1,285.3,151.3,256.9,157.4,-13853.6,314324.5
2022-10-03,34958.6,57655.8,26870.3,16718.5,117844.4,60260.9,29557.3,72313,40202.4,249,422.8,259.1,124.2,918.3,469.5,249,422.8,259.1,-22797,517242.1
2022-10-04,28602.5,47172.9,21984.8,13678.7,96418.1,49304.4,24183.3,59165.2,32892.8,203.7,345.9,212,101.6,751.4,384.2,203.7,345.9,212,-18652.1,423198.1
2022-10-05,38958.7,64785.5,53048.2,22352.2,120560.6,85410.2,58353,102492.3,44802.5,277.5,475.1,511.5,166.1,939.5,665.5,277.5,475.1,511.5,34687.7,470342.2
2022-10-06,8554.8,14226,11648.7,4908.2,26473.4,18754.9,12813.5,22505.9,9838,60.9,104.3,112.3,36.5,206.3,146.1,60.9,104.3,112.3,7616.9,103280.7
2022-10-07,69834.3,116129.4,95090.1,40066.9,216107.5,153099.7,104599.1,183719.6,80309.5,497.4,851.5,916.8,297.7,1684.1,1192.9,497.4,851.5,916.8,62178.5,843098.7
2022-10-08,107974.5,179553.6,147023.7,61949.4,334135,236715.3,161726.1,284058.3,124170.6,769,1316.6,1417.5,460.3,2603.9,1844.5,769,1316.6,1417.5,96137.4,1303558.1
2022-10-09,77618.7,129074.3,105689.8,44533.1,240196.9,170165.6,116258.7,204198.7,89261.6,552.8,946.5,1019,330.9,1871.8,1325.9,552.8,946.5,1019,69109.5,937078.5
2022-10-10,17861.4,29702.2,24321,10247.8,55273.4,39158,26753.1,46989.6,20540.6,127.2,217.8,234.5,76.2,430.7,305.1,127.2,217.8,234.5,15903.3,215637.8
2022-10-11,14613.9,24301.8,19899,8384.6,45223.7,32038.4,21888.9,38446.1,16806,104.1,178.2,191.9,62.3,352.4,249.6,104.1,178.2,191.9,13011.8,176430.9
2022-10-12,38015.2,87227.1,35686.5,48745.1,156950.4,47013.5,39255.2,56416.2,43717.5,270.8,639.6,344.1,362.2,1223.1,366.3,270.8,639.6,344.1,1038.7,694189.9
2022-10-13,44263.5,101563.9,41552,56756.9,182747,54740.7,45707.2,65688.8,50903,315.3,744.7,400.6,421.8,1424.1,426.5,315.3,744.7,400.6,1209.4,808288.3
2022-10-14,44899.4,103023.2,42149,57572.4,185372.8,55527.2,46363.9,66632.6,51634.4,319.8,755.4,406.4,427.8,1444.6,432.7,319.8,755.4,406.4,1226.8,819901.9
2022-10-15,37742.6,86601.7,35430.6,48395.6,155825.1,46676.4,38973.7,56011.7,43404,268.8,635,341.6,359.6,1214.3,363.7,268.8,635,341.6,1031.3,689212.7
2022-10-16,30972.7,71067.8,29075.4,39714.8,127874.5,38304,31982.9,45964.8,35618.6,220.6,521.1,280.3,295.1,996.5,298.5,220.6,521.1,280.3,846.3,565587.7
2022-10-17,223.9,513.7,210.1,287,924.2,276.8,231.2,332.2,257.4,1.6,3.8,2,2.1,7.2,2.2,1.6,3.8,2,6.1,4087.9
2022-10-18,183.2,420.3,171.9,234.9,756.2,226.5,189.1,271.8,210.6,1.3,3.1,1.7,1.7,5.9,1.8,1.3,3.1,1.7,5,3344.6
2022-10-19,34125.9,59142.3,47855.5,6581.2,137255.8,113384.8,52641,136061.8,39244.7,243.1,433.7,461.4,48.9,1069.6,883.5,243.1,433.7,461.4,-31795.7,805356
2022-10-20,15815.3,27409,22178.2,3050,63610,52547.2,24396,63056.6,18187.6,112.6,201,213.8,22.7,495.7,409.4,112.6,201,213.8,-14735.4,373235.1
2022-10-21,12684,21982.2,17787.1,2446.1,51015.7,42143.2,19565.8,50571.9,14586.6,90.3,161.2,171.5,18.2,397.6,328.4,90.3,161.2,171.5,-11817.9,299337.2
2022-10-22,24014,41617.8,33675.4,4631.1,96585.4,79787.7,37042.9,95745.2,27616.1,171,305.2,324.7,34.4,752.7,621.7,171,305.2,324.7,-22374.3,566720.3
2022-10-23,39268.1,68054,55066.5,7572.8,157938,130470,60573.2,156564.1,45158.3,279.7,499,530.9,56.3,1230.8,1016.6,279.7,499,530.9,-36586.8,926709.8
2022-10-24,19105.4,33110.9,26792,3684.5,76842.9,63478.7,29471.2,76174.4,21971.2,136.1,242.8,258.3,27.4,598.8,494.6,136.1,242.8,258.3,-17800.9,450879.8
2022-10-25,15631.7,27090.7,21920.7,3014.6,62871.4,51937.1,24112.8,62324.5,17976.5,111.3,198.6,211.3,22.4,489.9,404.7,111.3,198.6,211.3,-14564.4,368901.7
2022-10-26,15810.1,74296.4,20986.7,2885.6,124300.9,32230.8,23085.4,38677,18181.6,112603.1,544.8,202.3,21.4,968.7,251.1,112603.1,544.8,202.3,-6822.3,691533.6
2022-10-27,6081.7,28579.7,8073,1110,47815,12398.3,8880.3,14877.9,6993.9,43315.2,209.6,77.8,8.2,372.6,96.6,43315.2,209.6,77.8,-2624.3,266013.3
2022-10-28,19763.3,92873.8,26234.4,3607.1,155381.7,40289.9,28857.8,48347.9,22727.8,140759,681,252.9,26.8,1210.9,313.9,140759,681,252.9,-8528.2,864447.8
2022-10-29,13898.1,65311.6,18448.8,2536.6,109269,28333.1,20293.7,33999.7,15982.9,98985.8,478.9,177.9,18.8,851.5,220.8,98985.8,478.9,177.9,-5997.2,607905.1
