time,Display&DV360_impression,Google_Search_impression,Meta_Ads_impression,Newspaper_impression,OOH_impression,Radio_impression,TikTok_Ads_impression,TV_&_Offline_impression,YouTube_Ads_impression,Display&DV360_spend,Google_Search_spend,Meta_Ads_spend,Newspaper_spend,OOH_spend,Radio_spend,TikTok_Ads_spend,TV_&_Offline_spend,YouTube_Ads_spend,GQV,conversions
2024-05-07,3466495.0,12888732.0,18134088.0,463146.0,37927256.0,30156156.0,19947496.8,36187387.2,3986469.25,24.689.197,94509.5,174834.94,3.441.603,295561.06,234974.11,1923184313,2819689313,2839257686,-18810732,400053760
2024-05-14,5688197.0,23847288.0,14018159.0,0.0,26224508.0,10764283.0,15419974.9,12917139.6,6541426.55,40.512.684,174865.55,135152.31,0.0,204363.4,83874.34,1486675438,1006492125,4658958613,4521956,468998432
2024-05-21,9191868.0,32985984.0,13765626.0,6223597.0,72890020.0,22422492.0,15142188.6,26906990.4,10570648.2,65.466.656,241877.08,132717.6,46247.08,568020.25,174714.08,1459893532,2096568937,7528665469,6575974,415325760
2024-05-28,5260285.0,28896650.0,15427092.0,3675346.0,42263536.0,56389428.0,16969801.2,67667313.6,6049327.75,37.464.992,211891.14,148736.16,27.311.219,329353.0,439381.44,1636097719,527257725,4308474102,36119507,405269696
2024-06-04,28819968.0,39319436.0,24175448.0,8685698.0,78842536.0,34845856.0,26592992.8,41815027.2,33142963.2,205262.62,288318.53,233081.08,64.542.766,614407.3,271515.8,2563891859,325818975,2360520188,23657532,369865056
2024-06-11,10143860.0,31082668.0,6847736.0,5018514.0,35889496.0,16551216.0,7532509.6,19861459.2,11665439,72246.97,227920.6,66020.61,37.292.195,279681.1,128965.61,7262267032,1547587313,8308401406,-79337144,408573984
2024-06-18,12545184.0,35319950.0,6269018.0,0.0,41140440.0,9077106.0,6895919.8,10892527.2,14426961.6,89.349.766,258991.4,60.441.055,0.0,320600.88,70728.01,6648516016,8487360937,1027522305,-11305162,436399296
2024-06-25,39705664.0,32791088.0,32780680.0,25258484.0,77853150.0,60383780.0,36058748,72460536,45661513.6,282793.12,240447.95,316046.12,187693.88,606697.25,470505.06,3476507375,564606075,3252120938,1808571,394807840
2024-07-02,7848577.0,19250060.0,6805373.0,1967166.0,35739772.0,36792390.0,7485910.3,44150870.4,9025863.55,55.899.418,141155.36,65612.18,14.617.861,278514.34,286683.06,7217339766,344019675,6428433067,-13011879,390460384
2024-07-09,10013088.0,46002496.0,10949564.0,8653431.0,62635892.0,9908259.0,12044520.4,11889910.8,11515051.2,71315.58,337323.56,105567.28,64.302.992,488111.53,77204.28,1161240094,926451375,8201291485,23978561,428296416
2024-07-16,1477610.0,12888276.0,22390422.0,4806706.0,38475452.0,27320754.0,24629464.2,32784904.8,1699251.5,10.523.888,94.506.164,215871.23,35718.27,299833.06,212880.9,2374583578,2554570876,1210247086,-3675912,433240128
2024-07-23,25514400.0,28541720.0,11398400.0,14673070.0,53914840.0,37676030.0,12538240,45211238.4,29341560,181719.58,209288.53,109894.61,109034.48,420149.75,293568.3,1208840703,352281975,2089775148,9938099,393614720
2024-07-30,25153664.0,27898002.0,11183021.0,8793338.0,56337228.0,46455136.0,12301323.1,55746163.2,28926713.6,179150.33,204568.33,107818.09,65342.63,439027.03,361974.3,1185999032,434369175,2060228773,-11794659,393052896
2024-08-06,38274724.0,55588430.0,15007548.0,8872200.0,104054160.0,35358052.0,16508302.8,42429662.4,44015932.6,272601.62,407614.56,144691.25,65928.65,810877.5,275506.8,159160375,330608175,3134918688,3498421,366653984
2024-08-13,24121912.0,51015292.0,17932638.0,6995747.0,69829340.0,32590790.0,19725901.8,39108948,27740198.8,171801.97,374081.0,172892.72,51.984.867,544168.94,253944.55,1901819907,3047334563,1975722641,5926922,401180576
2024-08-20,25972628.0,42182080.0,19408080.0,14690473.0,78623736.0,48367412.0,21348888,58040894.4,29868522.2,184983.19,309309.5,187117.8,109163.8,612702.25,376874.6,2058295766,4522495126,2127306656,-4434633,368933088
2024-08-27,17812544.0,15013863.0,6989032.0,13374499.0,85387210.0,50708410.0,7687935.2,60850089.6,20484425.6,126865.15,110092.5,67.382.875,99384.89,665408.9,395115.44,741211625,474138525,1458949207,23271807,410673376
2024-09-03,40705092.0,54326224.0,51584908.0,26508684.0,115819576.0,49133750.0,56743398.8,58960502.4,46810855.8,289911.28,398359.16,497342.03,196984.03,902563.5,382845.88,5470762344,459415.05,3333979735,10593718,355910656
2024-09-10,32343928.0,45223508.0,28408616.0,15264291.0,96970730.0,63412420.0,31249477.6,76094904,37195517.2,230361.1,331611.47,273894.06,113427.79,755677.4,494103.97,3012834688,5929247626,2649152579,1410081,402880928
2024-09-17,14433465.0,17580172.0,30140448.0,974522.0,50955510.0,37830456.0,33154492.8,45396547.2,16598484.75,102798.55,128910.54,290591.03,7.241.599,397088.2,294771.56,3196501344,353725875,1182183289,43706913,437796064
2024-09-24,10689669.0,46616870.0,10318628.0,28138168.0,91131570.0,60204304.0,11350490.8,72245164.8,12293119.35,76134.34,341828.62,99484.28,209092.61,710173.75,469106.62,1094327094,562927.95,8755449531,102745,378268224
2024-10-01,35437424.0,42967350.0,34024920.0,28019302.0,92106770.0,60377092.0,37427412,72452510.4,40753037.6,252393.69,315067.7,328042.12,208209.31,717773.3,470452.97,3608463375,5645435626,2902527406,13855888,391867104
2024-10-08,31066344.0,44927480.0,19248864.0,27521326.0,94426504.0,52676800.0,21173750.4,63212160,35726295.6,221261.83,329440.78,185582.77,204508.89,735850.7,410452.97,2041410422,4925435626,2544511023,17905316,418104896
2024-10-15,39667400.0,33851910.0,20383020.0,7644200.0,79117790.0,36411040.0,22421322,43693248,45617510,282520.6,248226.69,196517.42,56.803.473,616552.3,283711.62,2161691641,340453.95,3248986829,-37902532,401615744
2024-10-22,45045590.0,53631410.0,20497316.0,28475950.0,100710740.0,71660300.0,22547047.6,85992364.8,51802430.8,320825.34,393264.25,197619.38,211602.64,784822.7,558370.75,2173813125,670044.9,3689491454,417946,421638208
2024-10-29,19931016.0,32733336.0,14001316.0,5599835.0,55831470.0,24482880.0,15401447.6,29379456,22920668.4,141953.4,240024.48,134989.94,41.611.953,435085.75,190768.44,1484889313,228922125,1632464172,72957854,470492832
2024-11-05,32339412.0,50830096.0,39244784.0,6543054.0,66384524.0,38850570.0,43169262.4,46620681.6,37190323.8,230328.94,372723.03,378368.06,48.620.938,517324.0,302720.2,4162048688,363264225,2648782781,4404792,407627136
2024-11-12,29887162.0,37314616.0,30976762.0,15693541.0,82337256.0,60354980.0,34074438.2,72425976,34370236.3,212863.42,273617.75,298654.12,116.617.516,641641.1,470280.66,3285195375,5643367876,2447929352,23445538,394433504
2024-11-19,28259848.0,25405840.0,24797456.0,19386824.0,75759460.0,35929304.0,27277201.6,43115164.8,32498825.2,201273.33,186294.0,239078.0,144062.03,590381.3,279957.97,262985.8,3359495626,2314643273,18610165,411767360
2024-11-26,25256958.0,47624256.0,31593064.0,26114556.0,72654220.0,59622800.0,34752370.4,71547360,29045501.7,179886.02,349215.5,304596.06,194055.28,566182.75,464575.6,3350556688,5574907126,2068689179,2336316,406189056
2024-12-03,17230812.0,43793196.0,44289380.0,36233770.0,75956900.0,48257730.0,48718318,57909273.6,19815433.8,122.721.914,321123.38,427004.16,269250.38,591919.94,376019.97,4697045719,4512239626,1411302012,10780961,412886080
2024-12-10,19174556.0,52348092.0,10625706.0,7916848.0,99719940.0,39042630.0,11688276.6,46851158.4,22050739.4,136565.72,383854.06,102444.89,58829.5,777101.56,304216.72,1126893797,3650600626,1570505766,55258213,394763040
2024-12-17,28153490.0,13329149.0,32793724.0,2079477.0,71293080.0,16065590.0,36073096.4,19278708,32376513.5,200515.81,97738.96,316171.88,15.452.437,555575.56,125181.66,3477890625,1502179876,2305931844,18578558,406437344
2024-12-24,21857934.0,31161722.0,16634914.0,10994657.0,73886744.0,25246776.0,18298405.4,30296131.2,25136624.1,155677.36,228500.28,160381.06,81700.47,575787.6,196720.64,1764191688,2360647687,1790289633,-6677512,461989376
2024-12-31,27107504.0,31532304.0,19892564.0,12188048.0,84104750.0,57531228.0,21881820.4,69037473.6,31173629.6,193066.05,231217.66,191788.81,90568.46,655414.9,448278.25,2109676938,537933.9,2220259539,17784231,388641600
